writer,article,likes,replys_count,replys,datetime,img,tags
dazzling_lish,・・・ 아리따움 드리미 홀리데이아이섀도우 파레트드리미홀리데이 아이섀도우 팔레트 중가장 예뻤던 색상스타더스트 😍😍😍 ..#아리따움 #드리미홀리데이 #스타더스트 #아이섀도우 #코덕 #펄 #beauty #eotd #makeup #motd @aritaum_official,61,9,"(1, 'gael_motd', '헙 펄감 너무이뻐요 리쉬님!! 완전 데일리하게 좋겠어요♥♥♥'), (2, 'do_ob93', '스타더스트 넘나 예뽀요...! 쟤만 따로 팔아줘쓰면..!.'), (3, 'dazzling_lish', '@do_ob93 그쵸 둅님 스타더스트만 따로 팔아도 진짜 괜찮을 거 같더라구여 ㅠㅠㅠㅠ'), (4, 'dazzling_lish', '@gael_motd 수갤님 요 색상 따로나오면 진짜 을마나 좋을까여ㅠㅠㅠ 강추입니다!!!!!'), (5, 'baniru_2', '헐 펄감이 이렇게 이뻤아유ㅠㅠㅠㅠㅠ크하ㅜㅜㅜㅜㅜㅠㅠㅠㅠ'), (6, 'gaeul_beauty', '리쉬님 ㅠㅠㅠ조거팔레트 뒤늦게 뽐뿌왔는데 ㅠㅠㅠ흡 저도 저거갖구시포여'), (7, 'su_mmer_beauty', '뜬금없이 밑에 있는 핑크코랄색 블러셔로 쓰고싶다고 생각해버린 1인이예요...ㅋㅋㅋㅋㅋㅋ'), (8, 'dazzling_lish', '@su_mmer_beauty 호에에 여르미쨘...❣️(친한척..)ㅋㅋ 핑크코랄색 이거이거 블러셔로 쓰면 진짜 상큼 돋겠는데여ㅠㅠㅠ 낼 시도해봐야게쨔요!!!'), (9, 'su_mmer_beauty', '@dazzling_lish 친한척아니고 친한고...🙆\u200d♀️💕')",2017-12-11 01:52,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#아리따움', '#드리미홀리데이', '#스타더스트', '#아이섀도우', '#코덕', '#펄', '#beauty', '#eotd', '#makeup', '#motd'"
mi_ran_98.12,읏추읏추우리집 형광등쫌 갈아주세요..😭...#평일 #월요병 #형광등 #나감 #😭 #98 #20 #아리따움 #알바 #daily #selfie #selca #빼꼼 #follow #좋아요 #소통해요 #❤️,25,2,"(1, 'ssam_lily', 'Amazaing~'), (2, 'bit365es', '하루에 한번씩 들릴게요 ㅎ')",2017-12-11 01:41,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#평일', '#월요병', '#형광등', '#나감', '#😭', '#98', '#20', '#아리따움', '#알바', '#daily', '#selfie', '#selca', '#빼꼼', '#follow', '#좋아요', '#소통해요', '#❤️'"
p.ana_88,#신상틴트💋 #연말틴트#발색천재틴트 #은우틴트..#아리따움 #신상틴트💋 #엔젤키스 #엔젤누드 #헤븐 #초량 #아모레퍼시픽 #교육장 #daily #life #instagram #galaxy #galaxys8,25,4,"(1, 'jee_5425', '오 내수퇄'), (2, 'p.ana_88', '@jee_5425 단돈9처넌에 모심미당 고갱님♡'), (3, 'rameu_acc', '제인스타도놀러오셔요~!'), (4, 'loveling_bling', '좋은하루보내시길!!')",2017-12-11 01:37,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#신상틴트💋', '#연말틴트', '#발색천재틴트', '#은우틴트', '#아리따움', '#신상틴트💋', '#엔젤키스', '#엔젤누드', '#헤븐', '#초량', '#아모레퍼시픽', '#교육장', '#daily', '#life', '#instagram', '#galaxy', '#galaxys8'"
rai___raaai,신제품 나왔다‼️‼️‼️‼️존예❤️❤️❤️❤️단종된 컬러래스팅 쓴사람들은 이걸로 갈아타도 될듯 ㅎㅎㅎㅎㅎ 틴트는 #아리따움#발색천재틴트#은우틴트#아리따움#엔젤키스틴트#발색샷#입술똥집#하투입술#틴트#신제품,56,19,"(1, 'rai___raaai', '#욕차단'), (2, 'zzanguno', '오 두번째입술 색!!👄'), (3, 'dorothy_1224', '틴트 발색 완전 굿👍👍👍'), (4, 'ccccchu_z', '입술뭔데 치아라'), (5, 'parkji_parkji', '아침부터 눈테러고ㅡㅡ 인스타올리믄선물주나?'), (6, 'rai___raaai', '@zzanguno 존예❤️'), (7, 'rai___raaai', '@dorothy_1224 존예쓰❤️'), (8, 'rai___raaai', '@ccccchu_z  하투똥집❤️'), (9, 'rai___raaai', '@parkji_parkji 매님은 제외욤~ 우😗'), (10, 'baek_ki_woong', '색감이 너무 이쁜대요 ㅎㅎ'), (11, 'ccccchu_z', '@rai___raaai 이제사 나왔군 내 틴트 #인생템'), (12, 'rai___raaai', '@ccccchu_z 아직 컬러 다 안나옴 ㅎㅎㅎㅎ 좀따 발색해보고 보내줌'), (13, 'rai___raaai', '@baek_ki_woong 감싸합니다🙏🏼ㅎㅎ'), (14, 'dubuuuuu', '😋'), (15, 'beautyobling', '자주놀러올께욧!!♥'), (16, 'simplistic_skin', '😄👍'), (17, 'wessenkorea', '와~예쁘댱!'), (18, 'dia__mant_', '😺✋'), (19, 'iamgbread', '구경 잘 하고가요!')",2017-12-11 01:27,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#아리따움', '#발색천재틴트', '#은우틴트', '#아리따움', '#엔젤키스틴트', '#발색샷', '#입술똥집', '#하투입술', '#틴트', '#신제품'"
euni_bb_,#아리따움 #엔젤키스틴트 #발색천재틴트 #은우틴트,16,7,"(1, '95.su_h', '뭐해? 영업해?'), (2, 'euni_bb_', '@95.su_h 올리래 ...'), (3, 'loveling_bling', '좋아요:)'), (4, 'beauty_theqoo', '요즘 핫한 뷰티정보를 알려드리는 뷰티더쿠입니다. 인생템을 받을 수 있는 이벤트와 뷰티에 대한 리얼정보 놓치지 마세요~'), (5, 'fantaskin_boy', '자주소통해요'), (6, '__moodstar', 'ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 발색천재 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ'), (7, 'wessenkorea', '예뻐요~짱짱')",2017-12-11 01:18,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#아리따움', '#엔젤키스틴트', '#발색천재틴트', '#은우틴트'"
aritaum_ktp,"Thank you for joining us yesterday for our December Makeup Event!! We hope next time we have a chance to meet everyone 💕❄️..Aritaum KoreaTown Plaza 928 S Western Ave #213 Los Angeles, CA, 90006..#amore #aritaum #iope #sulwhasoo #hanyul #mamonde #laneige #december #makeup #event #kbeauty #koreanmakeup #koreanskincare #koreancosmetics #koreatown #la #follow #아모레 #아리따움 #아이오페 #라네즈 #설화수 #한율 #마몽드 #한국화장품 #코리아타운플라자2층 #팔로우",52,1,'0',2017-12-11 01:07,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#213', '#amore', '#aritaum', '#iope', '#sulwhasoo', '#hanyul', '#mamonde', '#laneige', '#december', '#makeup', '#event', '#kbeauty', '#koreanmakeup', '#koreanskincare', '#koreancosmetics', '#koreatown', '#la', '#follow', '#아모레', '#아리따움', '#아이오페', '#라네즈', '#설화수', '#한율', '#마몽드', '#한국화장품', '#코리아타운플라자2층', '#팔로우'"
gael_motd,".👉넘겨서 영상보기.#수갤티디.오늘은 봄웜톤의 정석💐💐..✔Eye#에뛰드 피치라떼#미샤 라벤더폴렌#아리따움 #샤인픽스아이즈 시나몬로즈#홀리카홀리카 쥬얼블라스트✔Cheek#미샤 라벤더폴렌#threecosmetics 13 she comes in colors✔Lip#페리페라 아련폭발..본격적인 시험주간이라 아이라인은 생략했어요!...는 사진찍고 살짝 선만그어줌ㅎ.오늘도 저의 새장품이 사랑을 보고계십니다^^라벤더폴렌 너므이뻐욥🍇얘를 바르고 눈에 피치라떼를 바르는바람에 색이 좀 따로놀아서, 쓰리 13호 덧발랐는데 세상이쁩니다!! 쓰리 13호 봄웜분들 다 사주세요!!!.아이라인이 없으니 속눈썹을 뽷! 올려주고 쵹쵹해보이는 느낌의 펄감들 얹었어용눈두덩이는 시나몬로즈, 애교살은 쥬얼블라스트!..페리페라는 어착핑..이 너무심해서 잘안쓰는데 색은 진짜 이뻐서 울어요엉엉.⛤페리페라 잉크 더 벨벳 7호 아련폭발과 똑같은 색을 찾습니다!!⛤ 착색도 같은색으로 되는걸로!!!!.헿 오늘도 화장맘에들어서 기부니가 좋습니다😚밖에 세상춥다면서요? 오늘도 전 바지 두겹입으려구요^0^우리모두 추위를 이겨내 보아요...!...",108,12,"(1, 'gael_motd', '#봄웜 #motd #eotd #오늘의화장 #눈화장 #메이크업 #makeup #beauty'), (2, 'makeupunnies', 'So pretty!'), (3, 'apricot_motd', '수갤님 라벤더폴렌 진짜 잘어울리시는 것 같아요! 쓰리도 얹으시니까 피부가 진짜 더더 하얘보야요!'), (4, 'eunhye_love908', '와...진짜 립이름그대로 아련아련해보여요!! 진짜 이쁘네요!!'), (5, 'do_ob93', '수갤쨘 눈도 립도 사랑스러운 오늘이군뇨💕💕💕'), (6, 'dazzling_lish', '수갤님....미모...오지고~지리고~렛잇고~❤️❤️❤️❤️❤️ (급식체 헿...) 그나저나 라벤더폴렌 사야겠어요 넘나리 이뻐용😭'), (7, 'intocosme', '아라 안그리셔도 너무 이쁜거 아니세용? 정말 라벤더 블러셔도 잘 받으세요. 소녀소녀 😍😍'), (8, 'gael_motd', '@apricot_motd 어머어머 살구님 감사해욥👀 라벤더폴렌이랑 쓰리13조합 최애될것같아요ㅠㅠㅠㅠ진짜 봄스럽구 제 볼따구보면서 혼자만족하는듕😆😆💖'), (9, 'gael_motd', '@eunhye_love908 감사해요 은혜님🤗 아련폭발 색감진짜이쁘죠!💖'), (10, 'gael_motd', '@do_ob93 꺄 현실은 그저 시험기간인 4학년입니다 따흑😯😯!'), (11, 'gael_motd', '@dazzling_lish 아잌ㅋㅋㅋㅋ리쉬님귀여우셬ㅋㅋㅋㅋ라벤더폴렌 진짜 포도볼따구에 최곱니다 리쉬쨘...!! 넘 흰빛도는건 아니라 피부가 많이 하얗지않아도 색감얹어지는게 좋아요🍇🍇'), (12, 'gael_motd', '@intocosme 아유 쫑이님 저 피드올리고 넘 밋밋해서 내릴까 고민했는데 이런칭찬이라니요😆😆 라벤더블러셔 느낌 넘좋아하는데 잘받는다고들해주서서 너무 좋아용!💘')",2017-12-11 00:51,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#수갤티디', '#에뛰드', '#미샤', '#아리따움', '#샤인픽스아이즈', '#홀리카홀리카', '#미샤', '#threecosmetics', '#페리페라'"
apricot_motd,날씨 심각합니다.. #motd💄base#랑콤 뗑미라클핏파운데이션 P01 #어퓨 모이스트크리미컨실러 2바닐라💄eyes#에뛰드하우스 딸기모찌먹찌#이글립스 슈퍼슬림오토롱아이라이너 초콜릿펀치💄cheeks#어퓨 프로디자이닝치크 에고티즘💄lips#아리따움 컬러라이브틴트 코랄온탑-오늘 날씨 진짜 너무추워요ㅠㅠ프로디자이닝치크 오늘 첫 개시인데 눈아래에 가로로 길게 발라봤는데 살짝 뭉치네요ㅠㅠ 대신 색은 정말 예뻐요!토리드랑 약간 비슷한데 에고티즘은 좀 더 붉은기+다홍빛이 살짝 올라오고 토리드는 좀 더 분홍빛이 맑게 올라와요!그리고 이글립스 아이라이너 진짜 좋습니당.. 살짝 번지는데 제 눈구조상 정도면 일반분들은 아예 안번진다고 보셔도 될 듯 해요!그리고 중요한건 번져서 없어지지 않고 번지는데 살아남아있어요ㅋㅋㅋㅋ저녁까지 아이라이너가 멀쩡히 살아있다니! 제겐 넘 기적같은 일입니다ㅋㅋㅋ#오늘의화장#메이크업#코덕#코덕의길#블러셔#블러셔덕후#립덕후#블러셔추천#뷰스타그램#makeup#cosmetics#blusher#lipstick#kbeauty,204,6,"(1, 'smartboy5273', '좋은 글과 사진들이 참 많네요. 소통해요!'), (2, 'yxxeoxxn', '오늘 날씨 피부가 얼것같아여ㅠㅠㅠ 조심하세욤 !!'), (3, 'gael_motd', '꺄 치크색감 넘 사랑스러워요 애프리콧찡😍😍 오..저도 되게 잘번지는 눈인데ㅠㅠ이글립스도 한번써봐야겠어요!!!'), (4, 'apricot_motd', '@yxxeoxxn 연님 감사해요ㅠㅠ 오늘진짜 넘넘 춥네요!!😵'), (5, 'apricot_motd', '@gael_motd 흐헷 수갤님~~ 이글립스 진짜 괜찮은거같아요 삼각존에 살짝 번지는데 눈에는 남아있어요!'), (6, 'do_ob93', '살구쨘 볼이 살구살구~~~♥♥ 넘모나 사랑스러워요ㅠㅠㅠㅠㅠ')",2017-12-11 00:03,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#motd💄base', '#랑콤', '#어퓨', '#에뛰드하우스', '#이글립스', '#어퓨', '#아리따움', '#오늘의화장', '#메이크업', '#코덕', '#코덕의길', '#블러셔', '#블러셔덕후', '#립덕후', '#블러셔추천', '#뷰스타그램', '#makeup', '#cosmetics', '#blusher', '#lipstick', '#kbeauty'"
macherrylip,🏷#mac #eyeshadow- #honeylust #casino#tempting #swisschocolate- #아리따움 #비치플라워 #오렌지샌드#paradisco #더페이스샵 #수지브라운- #cork #texture⠀⠀⠀⠀⠀⠀⠀⠀#아이섀도우 #메이크업 #화장품 #맥 #cosmetics #コスメ #メイク #アイシャドウ #マック,236,2,"(1, 'mt.rokko', 'いいね❗'), (2, 'i_like.u', '😃😃')",2017-12-10 23:36,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#mac', '#eyeshadow', '#honeylust', '#casino', '#tempting', '#swisschocolate', '#아리따움', '#비치플라워', '#오렌지샌드', '#paradisco', '#더페이스샵', '#수지브라운', '#cork', '#texture⠀⠀⠀⠀⠀⠀⠀⠀', '#아이섀도우', '#메이크업', '#화장품', '#맥', '#cosmetics', '#コスメ', '#メイク', '#アイシャドウ', '#マック'"
farmersunhong,"전 얼굴이 전반적으로 #건성피부 .... 그래서 비누, #페이스폼 , #페이스워시 등을  전혀 사용하지 않아요^^ 아침에는 #물세안 만 ~  밤에는 #워시오프타입 의 요  #클렌징오일 #딥클렌징 #아이오페페이스오일 만 사용하고  물세안해요~~~ #아이오페 @iope_official ~  #아리따움 #일상스타그램 #데일리그램 #살림살이 #라이프스타일 #lifestyle #뷰티 #화장품그램 #코스메틱 #cosmetics #자매스타그램 #싱글라이프 #요리하는도시농부 #박선홍 #마크로비오틱요리연구가박선홍 #마크로비오틱요리 #천연발효빵클래스 #푸드스타일리스트 #푸드스타일리스트박선홍",48,1,'0',2017-12-10 23:32,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#건성피부', '#페이스폼', '#페이스워시', '#물세안', '#워시오프타입', '#클렌징오일', '#딥클렌징', '#아이오페페이스오일', '#아이오페', '#아리따움', '#일상스타그램', '#데일리그램', '#살림살이', '#라이프스타일', '#lifestyle', '#뷰티', '#화장품그램', '#코스메틱', '#cosmetics', '#자매스타그램', '#싱글라이프', '#요리하는도시농부', '#박선홍', '#마크로비오틱요리연구가박선홍', '#마크로비오틱요리', '#천연발효빵클래스', '#푸드스타일리스트', '#푸드스타일리스트박선홍'"
g.y.bt,오늘의 눈👀#에뛰드하우스 #솔솔말린솔방울 #미샤 #이탈리안가든#모노아이즈 #이탈리안잡#아리따움 #아이돌워터프루프아이펜슬 #오렌지코퍼#머지 #더퍼스트펜아이라이너 #브라운#키스미 #롱앤컬마스카라넴...어제 술마시거 댕댕 부어버린오늘의 눈입니다..^^그리고 시험 일주일남은 여정입니다하하 시험은 좀 사라져주라~#코덕 #화장 #메이크업 #뷰티#motd #lotd #sotd #eotd#갈웜 #가을웜톤 #데일리 #데일리메이크업 #뷰티블로거 #뷰티블로그#지와이뷰티 #gybt,84,2,"(1, 'karlabrie', 'Great Feed! 🙌'), (2, 'con0902', '피드굿🍹')",2017-12-10 23:17,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#에뛰드하우스', '#솔솔말린솔방울', '#미샤', '#이탈리안가든', '#모노아이즈', '#이탈리안잡', '#아리따움', '#아이돌워터프루프아이펜슬', '#오렌지코퍼', '#머지', '#더퍼스트펜아이라이너', '#브라운', '#키스미', '#롱앤컬마스카라넴', '#코덕', '#화장', '#메이크업', '#뷰티', '#motd', '#lotd', '#sotd', '#eotd', '#갈웜', '#가을웜톤', '#데일리', '#데일리메이크업', '#뷰티블로거', '#뷰티블로그', '#지와이뷰티', '#gybt'"
yung_0311,네일...#네일아트 #셀프네일 #아리따움 #중3 #파츠네일 #빨간색 #초록색 #미리크리스마스🎄 #손 #중학생 #흔녀 #일상 #일상스타그램 #02 #02년생 #필터 #소통해요 #소통 #좋아요 #😄,44,5,"(1, 'vonze_shop', '반가워요!좋은하루되세요!! 👏'), (2, 'wessenkorea', '예쁘세요~'), (3, 'yung_0311', '감사해요😄'), (4, 'gongnail__', '인친님 타고 구경왔습니다~ 😄 무료로 샵 관리 프로그램 이용해보세요~!'), (5, 'beauty_theqoo', '뷰티더쿠들 모이시오! 뷰티더쿠에서 뷰티 정보와 이벤트 정보를 받아볼 수 있다고 하지 않소.')",2017-12-10 23:02,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#네일아트', '#셀프네일', '#아리따움', '#중3', '#파츠네일', '#빨간색', '#초록색', '#미리크리스마스🎄', '#손', '#중학생', '#흔녀', '#일상', '#일상스타그램', '#02', '#02년생', '#필터', '#소통해요', '#소통', '#좋아요', '#😄'"
sj.h_mom,"오늘 잠깐 밖에 나갔다가 재밌는거 발견😆✨젤 스티컨데 ,,, 램프에 구워주니까 촥 달라붙는다 ㅎㅎㅎ ~새벽 5신데 지금 이러고 있기냐고 ㅋㅋㅋ 😱😱🎄🎄🎄12일 화욜 알엑스유 기초화장품 공구합니다🎄🎄🎄12월 연말특가로 만나요 🎄🎄🎄😆✨✨❤️😆🙌🏻🙌🏻🎁🎁#스티커네일#젤스티커#셀프네일#젤네일#크리스마스네일#셀프#체크네일 #모디#모디젤#아리따움#코스메틱#네일아트",43,3,"(1, 're_nail_21_', '피드가 넘 예뻐요👍🏻소통해용'), (2, 'leemin_____', '엇 나도나도 ㅋㅋㅋ신문물이다!!!!\U0001f923\U0001f923\U0001f923'), (3, 'jung_hyunhee_', '오~~~~요고 물에도 견디려나요?')",2017-12-10 20:13,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#스티커네일', '#젤스티커', '#셀프네일', '#젤네일', '#크리스마스네일', '#셀프', '#체크네일', '#모디', '#모디젤', '#아리따움', '#코스메틱', '#네일아트'"
eungong_beauty,🙌#아리따움 #풀커버크림컨실러2호 #리뷰🙌이 제품은 풀커버라인 50%할 때 구매한 제품이에요! 정확한 후기를 위해서 좀 써본 후에 작성하려다보니 늦어졌네요ㅠㅠ..🙌가격 : 7000₩(할인 3500₩)🙌장점 : 우선 다크서클이 확실히 커버되는 것 같아요! 사진 두장 다 조명 킨건데 왜 다른지 모르겠지만 사진에서 보면 알 수 있듯 완벽한 커버는 아니지만 자연스러운 커버가 됩니다! 홍조는 뭔가.. 사실 따로 쓰는제품이 있어서 부분적으로 쓰긴하는데 이것 역시 그럭저럭 커버 가능합니다! 두 색이 같이 있는 것도 너무 좋아요!.🙌단점 : 사실 쓰면서 그렇게 큰 단점도 큰 장점도 느끼지 못했던 그럭저럭 평범한 제품이에요!! 제기준 ㅎㅎ  발림성도 나쁘지않아요.!처음에는 양조절이 어려워서 좀 뭉치는 감이있었는데 펴발라주다보면 괜찮습니다!🙌저는 이거 컨실러 브러쉬 이용해서 발라줘요.#서현역브러쉬 #컨실러브러쉬 🙌사실 저는 다크가 그렇게 심하지 않은 편이라서 아주 큰 기대를 하지는 않았던 것 같아요!! 하지만 다크 심하신 분들 중에는 이거 몇통 비우시는 분들도 계신것 같았어요!! 3500원 가격치고는 아주 만족 7000원이었다면 음.. 쓸만하네 였을것같아요! 이상 후기 마치겠습니다.!.#아리따움 #풀커버크림컨실러2호 #다크서클 #홍조 #컬러코렉팅 #코덕스타그램 #추천 #시험기간 #폭주하는 #코덕,45,3,"(1, 'de_lash_essence', '자주놀러갈게요~ 저희것도 구경하세요~ㅋㅋ'), (2, 'dubuuuuu', '😋'), (3, 'krh.pds', '😊')",2017-12-10 19:53,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/25011926_1419760861467719_7773543226941636608_n.jpg,"'#아리따움', '#풀커버크림컨실러2호', '#리뷰🙌이', '#서현역브러쉬', '#컨실러브러쉬', '#아리따움', '#풀커버크림컨실러2호', '#다크서클', '#홍조', '#컬러코렉팅', '#코덕스타그램', '#추천', '#시험기간', '#폭주하는', '#코덕'"
