writer,article,likes,replys_count,replys,datetime,img,tags
by.journey_,#찌개 '내가 앉을자리는 내가 정리해'입욕스파2번하고 피부 완전많이 좋아짐! 물어뜯는것도 이젠 안하는듯~ 물어뜯은자국이없떵ㅎ 발바닥습진도 거진사라지고 귀도 많이 가라앉았당! 털이 다시나는거 보니까 내가 다 뿌듯뿌듯☆ 오늘도 입욕스파 하고~ 치석관리하고감☆ 올때만이라도 치카치카 꼭 하자고 칫솔선물★#말티즈 #마르티즈 #말티 #maltese #마르티스 #몰티즈#강아지미용실 #journey#대구강아지미용실 #동구강아지미용실 #신천동강아지미용실 #애견미용 #오픈매장 #애견샴푸 #애견컨디셔너 #애견에센스 #애견보습제 #애견보호밤 #애견입욕제 #탄산수 #애견스파 #선택 #관리 #1대1 #애견미용예약제 #회원제관리 #신세계강아지미용실,12,1,'0',2017-09-24 09:18,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#찌개', '#말티즈', '#마르티즈', '#말티', '#maltese', '#마르티스', '#몰티즈', '#강아지미용실', '#journey', '#대구강아지미용실', '#동구강아지미용실', '#신천동강아지미용실', '#애견미용', '#오픈매장', '#애견샴푸', '#애견컨디셔너', '#애견에센스', '#애견보습제', '#애견보호밤', '#애견입욕제', '#탄산수', '#애견스파', '#선택', '#관리', '#1대1', '#애견미용예약제', '#회원제관리', '#신세계강아지미용실'"
sjoohee__,#용인 #용인반려동물나눔축제 #용인시청 #잔디광장 #B B9~B10 #부스 #애견탈취제 #애견샴푸 #꼬망세#반려견 #반려묘 #이모 #이모부,20,2,"(1, 'sunhee4968', '잘보고 갑니다~~ 소통해요^^'), (2, '7740nanasalon', '붙임머리전문 나나살롱이에요.! 소통하고지내용~!^^✨')",2017-09-23 23:07,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#용인', '#용인반려동물나눔축제', '#용인시청', '#잔디광장', '#B', '#부스', '#애견탈취제', '#애견샴푸', '#꼬망세', '#반려견', '#반려묘', '#이모', '#이모부'"
sjoohee__,#9월 23일 #토요일 #동탄2신도시 #경기반려동물문화축제 #행사 #애견문화 #축제 #토크 #콘서트 #연예인 #지상렬 #실물 👍👍.#애견탈취제 #애견샴푸 #꼬망세 👍,23,5,"(1, 'gyeom9218', '자주 소통해요 우리! 오늘도 즐거운 하루 보내세요'), (2, 'woojhs', '헐 야 나 거기 가려고 햤었는데'), (3, 'sjoohee__', '@woojhs 헐 야 와야지'), (4, 'woojhs', '댕댕이 많냐.. 가고싳다....'), (5, 'sjoohee__', '@woojhs ㅋㅋ어우 겁나 많았다')",2017-09-23 22:51,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#9월', '#토요일', '#동탄2신도시', '#경기반려동물문화축제', '#행사', '#애견문화', '#축제', '#토크', '#콘서트', '#연예인', '#지상렬', '#실물', '#애견탈취제', '#애견샴푸', '#꼬망세'"
mc.kellie,날씨도 #gloomy 한데 @macho_corgi 형님네서 생선으로 받은 #펫데렐라프로젝트 목욕가운 입고 #신상 @working_title11 @y2cho 이모들이 굳이 써 보라고 준 #산타마리아노벨라 #애견샴푸 로 #bath 좀 할까 #만수르강아지 #두바이부동산개발견 #fashiondog #corgistagram,88,8,"(1, 'hereiam_0811', '장남이 좋겠네 부럽다.'), (2, 'sunkiberry', '넘나 패견 장남이'), (3, 'parkjoannee', '얘가 사람으로 보이기 시작했어'), (4, 'juboraharp', '우와 넘나 잘어울림- #뿌듯 👍🏻🐾 (몸집이 커져도 입을 수 있겠어요!!)'), (5, 'hongshinae_', '장남아!!! 😁😁😁'), (6, 'y2cho', '부내 풀풀 장남이~~ 쥔장아즈씨가 산타노벨라 뺐어 뿌릴까 걱정되네여, 언니. ㅋ'), (7, 'eileenboohpark', '꺅 장남이 패피(?!)!!!!!👍👍👍💗'), (8, 'jee_eunhye', '장남이 표정까지 만수르!😻👏🏻💝')",2017-09-23 08:48,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#gloomy', '#펫데렐라프로젝트', '#신상', '#산타마리아노벨라', '#애견샴푸', '#bath', '#만수르강아지', '#두바이부동산개발견', '#fashiondog', '#corgistagram'"
by.journey_,#키라 #루피 목욕하고 #간식타임 사진 엄청많이찍었는데.... 정신없이 돌아다녀서 영혼탈출사진만 한가득ㅋㅋㅋ 키라가 예민하데서 걱정했는데 기특하게도 엄청잘놀다감ㅋㅋㅋㅋㅋㅋㅋㅋ #아줌마 좋아해줘서 고마워옹#닥스 #닥스훈트 #닥스훈드 #dachshund#강아지미용실 #journey#대구강아지미용실 #동구강아지미용실 #신천동강아지미용실 #애견미용 #오픈매장 #애견샴푸 #애견컨디셔너 #애견에센스 #애견보습제 #애견보호밤 #애견입욕제 #탄산수 #애견스파 #선택 #관리 #1대1 #애견미용예약제 #회원제관리 #신세계강아지미용실,14,1,"(1, 'giiiiii_1', '맞팔해요😊')",2017-09-23 07:54,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#키라', '#루피', '#간식타임', '#아줌마', '#닥스', '#닥스훈트', '#닥스훈드', '#dachshund', '#강아지미용실', '#journey', '#대구강아지미용실', '#동구강아지미용실', '#신천동강아지미용실', '#애견미용', '#오픈매장', '#애견샴푸', '#애견컨디셔너', '#애견에센스', '#애견보습제', '#애견보호밤', '#애견입욕제', '#탄산수', '#애견스파', '#선택', '#관리', '#1대1', '#애견미용예약제', '#회원제관리', '#신세계강아지미용실'"
by.journey_,#키라 #루피 목욕하고신났어!!#닥스 #닥스훈드 #닥스훈트 #dachshund #강아지미용실 #journey#대구강아지미용실 #동구강아지미용실 #신천동강아지미용실 #애견미용 #오픈매장 #애견샴푸 #애견컨디셔너 #애견에센스 #애견보습제 #애견보호밤 #애견입욕제 #탄산수 #애견스파 #선택 #관리 #1대1 #애견미용예약제 #회원제관리 #신세계강아지미용실,8,1,'0',2017-09-23 07:42,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#키라', '#루피', '#닥스', '#닥스훈드', '#닥스훈트', '#dachshund', '#강아지미용실', '#journey', '#대구강아지미용실', '#동구강아지미용실', '#신천동강아지미용실', '#애견미용', '#오픈매장', '#애견샴푸', '#애견컨디셔너', '#애견에센스', '#애견보습제', '#애견보호밤', '#애견입욕제', '#탄산수', '#애견스파', '#선택', '#관리', '#1대1', '#애견미용예약제', '#회원제관리', '#신세계강아지미용실'"
by.journey_,#아람이 #포메 #곰돌이컷 #포메곰돌이컷 #포메라니안 #pomeranian #뽀메 #뽀메미용#강아지미용실 #journey#대구강아지미용실 #동구강아지미용실 #신천동강아지미용실 #애견미용 #오픈매장 #애견샴푸 #애견컨디셔너 #애견에센스 #애견보습제 #애견보호밤 #애견입욕제 #탄산수 #애견스파 #선택 #관리 #1대1 #애견미용예약제 #회원제관리 #신세계강아지미용실,19,1,"(1, 'hi_sungdong', 'so good 🌟')",2017-09-23 07:34,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#아람이', '#포메', '#곰돌이컷', '#포메곰돌이컷', '#포메라니안', '#pomeranian', '#뽀메', '#뽀메미용', '#강아지미용실', '#journey', '#대구강아지미용실', '#동구강아지미용실', '#신천동강아지미용실', '#애견미용', '#오픈매장', '#애견샴푸', '#애견컨디셔너', '#애견에센스', '#애견보습제', '#애견보호밤', '#애견입욕제', '#탄산수', '#애견스파', '#선택', '#관리', '#1대1', '#애견미용예약제', '#회원제관리', '#신세계강아지미용실'"
comofranche_official,🛁 #천연샴푸#컨디셔너#애견샴푸#꼬모프랑쉬,135,1,'0',2017-09-23 06:20,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#천연샴푸', '#컨디셔너', '#애견샴푸', '#꼬모프랑쉬'"
dog_735,#dog735 #도그735 #애견샴푸 #애견쿠션 #마약방석 #deepsleep #딥슬립 #도그735방석 #천연샴푸,27,3,"(1, 'vitabrid12', '소통하러 왔어요~~'), (2, 'drmypet.co.kr', '선팔하고 갑니다 !'), (3, 'drogo_thedachshund', '❤ ❤ ❤')",2017-09-23 03:39,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#dog735', '#도그735', '#애견샴푸', '#애견쿠션', '#마약방석', '#deepsleep', '#딥슬립', '#도그735방석', '#천연샴푸'"
dalgudang,"#강아지샴푸#강아지컨디셔너#애견샴푸#애견컨디셔너#강아지용품#애견용품#샴푸#컨디셔너#퓨어파우즈#애슐리크레이그#쇼시즌#소이프로틴#너리쉬#해외배송#배송대행#직배송#직구#애견미용#애견미용사#그루머#미국#미국직배송#금요일#출고 주문하신 소이샴푸,너리쉬컨디셔너 오늘 도착했네요~ 추석전 한국도착 발송은 어제로 마감되어 추석이후에 받으실수 있으세요~",25,1,"(1, 'joyoflifesurrogacy', '😚')",2017-09-22 21:55,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#강아지샴푸', '#강아지컨디셔너', '#애견샴푸', '#애견컨디셔너', '#강아지용품', '#애견용품', '#샴푸', '#컨디셔너', '#퓨어파우즈', '#애슐리크레이그', '#쇼시즌', '#소이프로틴', '#너리쉬', '#해외배송', '#배송대행', '#직배송', '#직구', '#애견미용', '#애견미용사', '#그루머', '#미국', '#미국직배송', '#금요일', '#출고'"
mama.soap,(반려동물 전용 천연비누)청대 페퍼민트 비누 /구매안내/www.mamasoap.co.kr네이버 ☞ '마마솝' 검색#마마솝#천연비누#수제비누#샤워비누#클렌징비누#반려동물비누#동물비누#애견비누#애묘비누#애견샴푸#애묘샴푸#동물샴푸#애견#애묘#반려견#반려묘#아로마비누,4,1,"(1, 'newhero_kennel', '안녕하세요.반가워요. 소통원합니다. 😊')",2017-09-22 09:52,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#마마솝', '#천연비누', '#수제비누', '#샤워비누', '#클렌징비누', '#반려동물비누', '#동물비누', '#애견비누', '#애묘비누', '#애견샴푸', '#애묘샴푸', '#동물샴푸', '#애견', '#애묘', '#반려견', '#반려묘', '#아로마비누'"
sjoohee__,"#동탄 #동탄2신도시 #치동천체육공원 #행사 갑니다#경기도 #반려동물 어울림한마당 #문화 #축제 #애견 #동물 #반려견 #애견탈취제 #애견샴푸 #꼬망세 #신제품 #천연 #A #a구역 14,15부스#9월 23일 #토요일 오전 10시~오후 6시 오세유#이모 #이모부",26,1,'0',2017-09-22 08:16,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#동탄', '#동탄2신도시', '#치동천체육공원', '#행사', '#경기도', '#반려동물', '#문화', '#축제', '#애견', '#동물', '#반려견', '#애견탈취제', '#애견샴푸', '#꼬망세', '#신제품', '#천연', '#A', '#a구역', '#9월', '#토요일', '#이모', '#이모부'"
loy_lua,"로이 새 샴푸 왔당!! 이번주 목욕하는 날까지 못 올까봐 걱정했는데 다행이 도착해쑴ㅋㅋㅋㅋ 16온즈 하나는 넘 작으니까 두 병. 컨디셔너 이런거 1도 모르는 견주였으나, 털 관리 너무 안 해주는 주인 누야 같아서 이것도 두병... 앞으로 털도 잘 빗어주라는 의미(?)로 그루밍 스프레이도 두병ㅋㅋㅋㅋㅋㅋ 냄새가 별로라는 후기가 많았는데, 대체적으로 남자 스킨 냄새라길래 별거 있겠나 싶었는데.. 음.. 이거슨 중년 아저씨들의 화장품 냄새... 그루밍은 그나마 좀 나으나, 그래도 아저씨 냄새... 앞으로 우리 로이에게선 아저씨의 향기가..... #온김에빗질하러갑니다 #크라운로얄 #crownroyale #애견샴푸 #australianshepherd #오스트레일리안셰퍼드 #aussie #오시 #LOY #로이",11,7,"(1, 'choi_ji_hoon_', '많이 시켜셨네요..ㅋㅋ 저는담달의 갤런 살려구요..컨디셔너희억을 얼마나해주셨어요 ㅋㅋ'), (2, 'loy_lua', '@choi_ji_hoon_ 네ㅋㅋㅋㅋㅋㅋ 16온즈 한 병은 넘 금방 쓰는거 같아서...ㅋㅋㅋㅋㅋㅋㅋㅋ 아직 샴푸랑 컨디셔너는 희석 안해봤고, 그루밍 스프레이는 15:1로 하라는데 스프레이 공병이 15센치길래 그냥 14:1로 희석해서 뿌려봤습니다ㅋㅋㅋㅋㅋㅋㅋㅋ 로이가 항상 귀밑털이랑 엉덩이 털이 뭉텅이져 있는데 금방 풀리고 좋네요!! 로이 반항도 없고ㅋㅋㅋㅋㅋㅋ 목욕할 때 됐는데 개냄시도 잡아주고 맘에 쏙 들어욯ㅎ 샴푸랑 컨디셔너는 아직 안 써봤지만, 그루밍 스프레이가 좋아서 지금 대만족중입다!!'), (3, 'choi_ji_hoon_', '@loy_lua 아항 저도컨디셔너쓰는데 좋은것같아요.. 샴푸는 요번주에가서 사용할려구요.'), (4, 'loy_lua', '@choi_ji_hoon_ 컨디셔너로 브러싱 스프레이 만들어 뿌려주시는거예요?ㅅ?'), (5, 'choi_ji_hoon_', '@loy_lua 네  미스트형식으로해서 쓰구있어요.  너무농축이면털말릴때  그살틈틈에 건디셔너 찌거기가걸려서 안좋더라구요. 저는 물10대컨디셔너 1로 해서 섞었어요'), (6, 'katie.georep', 'I love your IG! What do you think about repping my pet gear? Message me for info! ⭐'), (7, 'loy_lua', '@choi_ji_hoon_ 아하 저도 컨디셔너 해줄때 농도 조절 잘 해줘야겠네요ㅎㅎㅎ')",2017-09-21 12:18,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#온김에빗질하러갑니다', '#크라운로얄', '#crownroyale', '#애견샴푸', '#australianshepherd', '#오스트레일리안셰퍼드', '#aussie', '#오시', '#LOY', '#로이'"
jskglobal_pet,영국에서 온 '퓨어 라이트 보타닉스'는 끔찍한 화학성분을 1도 넣지않은 순수 유기농 반려견 샴푸 입니다.#purelightbotanics #퓨어라이트보타닉스 #애견샴푸 #애견용품 #더펫샵 #펫부티크,28,1,"(1, 'cocothebeagle2017', '😍😍👍🏻')",2017-09-21 12:03,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#purelightbotanics', '#퓨어라이트보타닉스', '#애견샴푸', '#애견용품', '#더펫샵', '#펫부티크'"
purelightbotanics_kr,영국에서 온 '퓨어 라이트 보타닉스'는 끔찍한 화학성분을 1도 넣지않은 순수 유기농 반려견 샴푸 입니다.#purelightbotanics #퓨어라이트보타닉스 #유기농 #애견샴푸 #애견용품 #더펫샵 #펫부티크,16,1,'0',2017-09-21 11:55,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#purelightbotanics', '#퓨어라이트보타닉스', '#유기농', '#애견샴푸', '#애견용품', '#더펫샵', '#펫부티크'"
the.petshop,영국에서 온 '퓨어 라이트 보타닉스'는 끔찍한 화학성분을 1도 넣지않은 순수 유기농 반려견 샴푸 입니다.#purelightbotanics #퓨어라이트보타닉스 #애견샴푸 #애견용품 #더펫샵 #펫부티크더펫샵 #펫부티크 #동탄애견용품 #동탄더펫샵,72,1,"(1, 'theurbanlifeshop', '👍👍👍')",2017-09-21 11:34,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#purelightbotanics', '#퓨어라이트보타닉스', '#애견샴푸', '#애견용품', '#더펫샵', '#펫부티크더펫샵', '#펫부티크', '#동탄애견용품', '#동탄더펫샵'"
by.journey_,#뽀삐 #무비 목욕하고 기분좋은지 뛰어다니기바쁨궁둥이 이뻐서 더이쁘라고 살짝 다듬었더니 빵실빵실~#포메 #포메라니안 #pomeranian#강아지미용실 #journey#대구강아지미용실 #동구강아지미용실 #신천동강아지미용실 #애견미용 #오픈매장 #애견샴푸 #애견컨디셔너 #애견에센스 #애견보습제 #애견보호밤 #애견입욕제 #탄산수 #애견스파 #선택 #관리 #1대1 #애견미용예약제 #회원제관리 #신세계강아지미용실,8,1,"(1, 'crystalgeyser_water', '사진 잘보았습니다.')",2017-09-21 11:07,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#뽀삐', '#무비', '#포메', '#포메라니안', '#pomeranian', '#강아지미용실', '#journey', '#대구강아지미용실', '#동구강아지미용실', '#신천동강아지미용실', '#애견미용', '#오픈매장', '#애견샴푸', '#애견컨디셔너', '#애견에센스', '#애견보습제', '#애견보호밤', '#애견입욕제', '#탄산수', '#애견스파', '#선택', '#관리', '#1대1', '#애견미용예약제', '#회원제관리', '#신세계강아지미용실'"
mama.soap,천연비누 Q&A자주 묻는 질문들에 대한 답변들입니다^^ /구매안내/www.mamasoap.co.kr네이버 ☞ ' 마마솝' 검색#마마솝#천연비누#수제비누#반려동물비누#동물비누#애견비누#애묘비누#애견샴푸#애묘샴푸#동물샴푸#미백비누#아로마비누#로즈마리#모발#애견#애묘#반려동물,6,1,'0',2017-09-21 10:17,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#마마솝', '#천연비누', '#수제비누', '#반려동물비누', '#동물비누', '#애견비누', '#애묘비누', '#애견샴푸', '#애묘샴푸', '#동물샴푸', '#미백비누', '#아로마비누', '#로즈마리', '#모발', '#애견', '#애묘', '#반려동물'"
mama.soap,(반려동물 전용 천연비누)레몬 미백 비누 /구매안내/www.mamasoap.co.kr네이버 ☞ ' 마마솝' 검색#마마솝#천연비누#수제비누#반려동물비누#동물비누#애견비누#애묘비누#애견샴푸#애묘샴푸#동물샴푸#미백비누#아로마비누#로즈마리#모발#애견#애묘#반려동물,9,1,"(1, 'weddingdayz_', '자주 소통해요! 오늘도 즐거운 하루 보내세요')",2017-09-21 10:14,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#마마솝', '#천연비누', '#수제비누', '#반려동물비누', '#동물비누', '#애견비누', '#애묘비누', '#애견샴푸', '#애묘샴푸', '#동물샴푸', '#미백비누', '#아로마비누', '#로즈마리', '#모발', '#애견', '#애묘', '#반려동물'"
mama.soap,(반려동물 전용 천연비누)로즈마리 모발 영양 비누 /구매안내/www.mamasoap.co.kr네이버 ☞ ' 마마솝' 검색#마마솝#천연비누#수제비누#반려동물비누#동물비누#애견비누#애묘비누#애견샴푸#애묘샴푸#동물샴푸#미백비누#아로마비누#로즈마리#모발#애견#애묘#반려동물,7,1,'0',2017-09-21 10:13,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#마마솝', '#천연비누', '#수제비누', '#반려동물비누', '#동물비누', '#애견비누', '#애묘비누', '#애견샴푸', '#애묘샴푸', '#동물샴푸', '#미백비누', '#아로마비누', '#로즈마리', '#모발', '#애견', '#애묘', '#반려동물'"
mama.soap,(반려동물 전용 천연비누)라벤더 아로마 비누 /구매안내/www.mamasoap.co.kr네이버 ☞ ' 마마솝' 검색#마마솝#천연비누#수제비누#반려동물비누#동물비누#애견비누#애묘비누#애견샴푸#애묘샴푸#동물샴푸#미백비누#아로마비누#로즈마리#모발#애견#애묘#반려동물,5,1,'0',2017-09-21 10:10,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#마마솝', '#천연비누', '#수제비누', '#반려동물비누', '#동물비누', '#애견비누', '#애묘비누', '#애견샴푸', '#애묘샴푸', '#동물샴푸', '#미백비누', '#아로마비누', '#로즈마리', '#모발', '#애견', '#애묘', '#반려동물'"
mama.soap,♥ 반려동물 전용 천연비누사람보다 후각이 매우 발달한 반려동물들에게진한 향의 샴푸는 오히려 스트레스를 발생하게 한다는 사실... 알고 계시나요~? 민감한 피부와 예민한 후각을 고려하여 반려동물을 위한 레시피로 만든 반려동물 전용 천연비누로 사랑하는 반려동물에게 건강함을 선물하세요 /구매안내/ 네이버 ☞ '마마솝' 검색www.mamasoap.co.kr #마마솝#천연비누#수제비누#반려동물비누#동물비누#애견비누#애묘비누#애견샴푸#애묘샴푸#동물샴푸#미백비누#아로마비누#로즈마리#모발#애견#애묘#반려동물,5,1,"(1, 'drmypet.co.kr', '잘보고 가용ㅎㅎ')",2017-09-21 10:03,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#마마솝', '#천연비누', '#수제비누', '#반려동물비누', '#동물비누', '#애견비누', '#애묘비누', '#애견샴푸', '#애묘샴푸', '#동물샴푸', '#미백비누', '#아로마비누', '#로즈마리', '#모발', '#애견', '#애묘', '#반려동물'"
mdms1012,"--🛁#반려견욕조#초롱스쿨#서포터즈모집 --디럭스 반려견 해먹을 체험해보고생생한 사진 후기를 남겨주실 인스타그램&블로그 서포터즈를 모집합니다🌱 ---🌸중형견,다둥이도 OK 넉넉한 사이즈🌸아이보리,민트,핑크,연두 다양하고 세련된 색상 -🌸바닥에 미끄럼방지, 물빠짐 구멍이 있어요!🌸샤워기걸이, 비누,샴푸 거치대가 있어 편안해요! -🌸샴푸를 희석해 뿌려줄수 있는 고양이샤워컵, -온도 체크 필수품 탕온계 무료증정😻🌸취향대로 다용도 사용가능한 욕조! (족욕, 이불빨래🤣) ---🌵참여 방법🌵1. 초롱스쿨(@chorongschool )2. 게시글 ‘좋아요’를 누르기!3. 게시글 리그램or캡쳐해서 해시태그와 함께 올려주세요 4. (#반려견욕조#초롱스쿨#애견욕조)5. 게시글 댓글에 인친 2명이상 소환, 간단한 강아지 소개로 -참여 인증! ..--🌵모집 안내 및 조건🌵1. 인원 : 5명 2. 기간 :  9/18(월) - 9/22(금) 3. 눈에 넣어도 안 아픈 반려견을 키우시고 -평소 반려견 입욕을 해주시는 분! 4. 활발한 인스타그램 활동과, 블로그 포스팅 가능한분 5. 사진 원본제공 가능하신 분(마케팅에 활용됩니다^^) ...-🌵발표 🌵9/23 오후1시 .🌵체험 제품🌵반려견 욕조 패키지♥ .:  디럭스 반려견 욕조+탕온계+고양이샤워컵-(샴푸 희석해서 뿌려줄수 있는 기능성 컵)--📸활동안내📱반려견이 욕조에서 입욕&목욕하는 사진과 동영상을 찍어서 담당자 이메일한테 보내주시고 개인 계정 인스타그램 , 블로그에 포스팅해주세요^^ --🌟특별이벤트🌟1. 서포터즈 모집 기간에 욕조 구매하시는 분들 특별할인 해드립니다, 다이렉트로 문의주세요! 2. 지난 체험단모집(2017,2월)때 응모하고 -당첨되지 않으셨던 분들은 댓글에 [앵콜응모]라고 적어주시면 가산점 붙여 당첨자발표할때 참고하겠습니당😍----.#애견욕조 #강아지욕조 #애견스파 #애견목욕 #애견샴푸 #반려견욕조 #반신욕 #애견디딤대 #발판 #강아지목욕#멍스타그램#펫스타그램#푸들#반려견#강아지#초롱스쿨#논슬립계단#서프터즈모집",19,1,"(1, 'seouldogpark', '우리 맞팔해요~!')",2017-09-21 05:33,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#반려견욕조', '#초롱스쿨', '#서포터즈모집', '#반려견욕조', '#초롱스쿨', '#애견욕조', '#애견욕조', '#강아지욕조', '#애견스파', '#애견목욕', '#애견샴푸', '#반려견욕조', '#반신욕', '#애견디딤대', '#발판', '#강아지목욕', '#멍스타그램', '#펫스타그램', '#푸들', '#반려견', '#강아지', '#초롱스쿨', '#논슬립계단', '#서프터즈모집'"
gimgaeddong5725,"#Repost @ra_fam (@get_repost)・・・@Regranned from @chorongschool - --🛁#반려견욕조#초롱스쿨#서포터즈모집 --디럭스 반려견 해먹을 체험해보고생생한 사진 후기를 남겨주실 인스타그램&블로그 서포터즈를 모집합니다🌱 ---🌸중형견,다둥이도 OK 넉넉한 사이즈🌸아이보리,민트,핑크,연두 다양하고 세련된 색상 -🌸바닥에 미끄럼방지, 물빠짐 구멍이 있어요!🌸샤워기걸이, 비누,샴푸 거치대가 있어 편안해요! -🌸샴푸를 희석해 뿌려줄수 있는 고양이샤워컵, -온도 체크 필수품 탕온계 무료증정😻🌸취향대로 다용도 사용가능한 욕조! (족욕, 이불빨래🤣) ---🌵참여 방법🌵1. 초롱스쿨(@chorongschool )2. 게시글 ‘좋아요’를 누르기!3. 게시글 리그램or캡쳐해서 해시태그와 함께 올려주세요 4. (#반려견욕조#초롱스쿨#애견욕조)5. 게시글 댓글에 인친 2명이상 소환, 간단한 강아지 소개로 -참여 인증! ..--🌵모집 안내 및 조건🌵1. 인원 : 5명 2. 기간 :  9/18(월) - 9/22(금) 3. 눈에 넣어도 안 아픈 반려견을 키우시고 -평소 반려견 입욕을 해주시는 분! 4. 활발한 인스타그램 활동과, 블로그 포스팅 가능한분 5. 사진 원본제공 가능하신 분(마케팅에 활용됩니다^^) ...-🌵발표 🌵9/23 오후1시 .🌵체험 제품🌵반려견 욕조 패키지♥ .:  디럭스 반려견 욕조+탕온계+고양이샤워컵-(샴푸 희석해서 뿌려줄수 있는 기능성 컵)--📸활동안내📱반려견이 욕조에서 입욕&목욕하는 사진과 동영상을 찍어서 담당자 이메일한테 보내주시고 개인 계정 인스타그램 , 블로그에 포스팅해주세요^^ --🌟특별이벤트🌟1. 서포터즈 모집 기간에 욕조 구매하시는 분들 특별할인 해드립니다, 다이렉트로 문의주세요! 2. 지난 체험단모집(2017,2월)때 응모하고 -당첨되지 않으셨던 분들은 댓글에 [앵콜응모]라고 적어주시면 가산점 붙여 당첨자발표할때 참고하겠습니당😍----.#애견욕조 #강아지욕조 #애견스파 #애견목욕 #애견샴푸 #반려견욕조 #반신욕 #애견디딤대 #발판 #강아지목욕#멍스타그램#펫스타그램#푸들#반려견#강아지#초롱스쿨#논슬립계단#서프터즈모집 - #regrann",10,1,'0',2017-09-21 04:27,https://scontent-icn1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/24331586_143422726313706_1328788629987786752_n.jpg,"'#Repost', '#반려견욕조', '#초롱스쿨', '#서포터즈모집', '#반려견욕조', '#초롱스쿨', '#애견욕조', '#애견욕조', '#강아지욕조', '#애견스파', '#애견목욕', '#애견샴푸', '#반려견욕조', '#반신욕', '#애견디딤대', '#발판', '#강아지목욕', '#멍스타그램', '#펫스타그램', '#푸들', '#반려견', '#강아지', '#초롱스쿨', '#논슬립계단', '#서프터즈모집', '#regrann'"
